year,hist_ACCESS1-0,hist_ACCESS1-3,hist_bcc-csm1-1,hist_bcc-csm1-1-m,hist_BNU-ESM,hist_CanCM4,hist_CanESM2,hist_CCSM4,hist_CESM1-BGC,hist_CESM1-CAM5-1-FV2,hist_CESM1-CAM5,hist_CESM1-FASTCHEM,hist_CESM1-WACCM,hist_CMCC-CESM,hist_CMCC-CM,hist_CMCC-CMS,hist_CNRM-CM5,hist_CNRM-CM5-2,hist_CSIRO-Mk3-6-0,hist_CSIRO-Mk3L-1-2,hist_FGOALS-g2,hist_FGOALS-s2,hist_FIO-ESM,hist_GFDL-CM2p1,hist_GFDL-CM3,hist_GFDL-ESM2G,hist_GFDL-ESM2M,hist_GISS-E2-H,hist_GISS-E2-H-CC,hist_GISS-E2-R,hist_GISS-E2-R-CC,hist_HadCM3,hist_HadGEM2-AO,hist_HadGEM2-CC,hist_HadGEM2-ES,hist_inmcm4,hist_IPSL-CM5A-LR,hist_IPSL-CM5A-MR,hist_IPSL-CM5B-LR,hist_MIROC4h,hist_MIROC5,hist_MIROC-ESM,hist_MIROC-ESM-CHEM,hist_MPI-ESM-LR,hist_MPI-ESM-MR,hist_MPI-ESM-P,hist_MRI-CGCM3,hist_MRI-ESM1,hist_NorESM1-M,hist_NorESM1-ME,AVG_HIST,rcp45_ACCESS1-0,rcp45_ACCESS1-3,rcp45_bcc-csm1-1,rcp45_bcc-csm1-1-m,rcp45_BNU-ESM,rcp45_CanCM4,rcp45_CanESM2,rcp45_CCSM4,rcp45_CESM1-BGC,rcp45_CESM1-CAM5-1-FV2,rcp45_CESM1-CAM5,rcp45_CESM1-FASTCHEM,rcp45_CESM1-WACCM,rcp45_CMCC-CESM,rcp45_CMCC-CM,rcp45_CMCC-CMS,rcp45_CNRM-CM5,rcp45_CNRM-CM5-2,rcp45_CSIRO-Mk3-6-0,rcp45_CSIRO-Mk3L-1-2,rcp45_FGOALS-g2,rcp45_FGOALS-s2,rcp45_FIO-ESM,rcp45_GFDL-CM2p1,rcp45_GFDL-CM3,rcp45_GFDL-ESM2G,rcp45_GFDL-ESM2M,rcp45_GISS-E2-H,rcp45_GISS-E2-H-CC,rcp45_GISS-E2-R,rcp45_GISS-E2-R-CC,rcp45_HadCM3,rcp45_HadGEM2-AO,rcp45_HadGEM2-CC,rcp45_HadGEM2-ES,rcp45_inmcm4,rcp45_IPSL-CM5A-LR,rcp45_IPSL-CM5A-MR,rcp45_IPSL-CM5B-LR,rcp45_MIROC4h,rcp45_MIROC5,rcp45_MIROC-ESM,rcp45_MIROC-ESM-CHEM,rcp45_MPI-ESM-LR,rcp45_MPI-ESM-MR,rcp45_MPI-ESM-P,rcp45_MRI-CGCM3,rcp45_MRI-ESM1,rcp45_NorESM1-M,rcp45_NorESM1-ME,AVG_RCP45,rcp85_ACCESS1-0,rcp85_ACCESS1-3,rcp85_bcc-csm1-1,rcp85_bcc-csm1-1-m,rcp85_BNU-ESM,rcp85_CanCM4,rcp85_CanESM2,rcp85_CCSM4,rcp85_CESM1-BGC,rcp85_CESM1-CAM5-1-FV2,rcp85_CESM1-CAM5,rcp85_CESM1-FASTCHEM,rcp85_CESM1-WACCM,rcp85_CMCC-CESM,rcp85_CMCC-CM,rcp85_CMCC-CMS,rcp85_CNRM-CM5,rcp85_CNRM-CM5-2,rcp85_CSIRO-Mk3-6-0,rcp85_CSIRO-Mk3L-1-2,rcp85_FGOALS-g2,rcp85_FGOALS-s2,rcp85_FIO-ESM,rcp85_GFDL-CM2p1,rcp85_GFDL-CM3,rcp85_GFDL-ESM2G,rcp85_GFDL-ESM2M,rcp85_GISS-E2-H,rcp85_GISS-E2-H-CC,rcp85_GISS-E2-R,rcp85_GISS-E2-R-CC,rcp85_HadCM3,rcp85_HadGEM2-AO,rcp85_HadGEM2-CC,rcp85_HadGEM2-ES,rcp85_inmcm4,rcp85_IPSL-CM5A-LR,rcp85_IPSL-CM5A-MR,rcp85_IPSL-CM5B-LR,rcp85_MIROC4h,rcp85_MIROC5,rcp85_MIROC-ESM,rcp85_MIROC-ESM-CHEM,rcp85_MPI-ESM-LR,rcp85_MPI-ESM-MR,rcp85_MPI-ESM-P,rcp85_MRI-CGCM3,rcp85_MRI-ESM1,rcp85_NorESM1-M,rcp85_NorESM1-ME,AVG_RCP85
1960,-0.006514106485,0.264237093899,-0.211710934002,-0.0397153374647,0.237179830157,,0.213423316942,0.0756559009966,0.192961714173,,-0.152429321052,0.148897164418,-0.283934377193,,0.0492030034511,0.0165386283281,0.256259106415,-0.0851106522573,-0.178162561751,,-0.377304846247,,-0.0890320625563,-0.0962933724731,-0.150939353067,-0.0883811519153,-0.0117020691745,0.11527900729,0.00376783945417,0.390196837311,0.432747565099,,-0.258474390095,-0.26646108769,-0.149653748284,0.175467560043,,0.104457748775,,0.215424257315,-0.416609404367,0.316881474312,0.163164943294,0.243347136576,0.603398382793,0.611812344686,0.227820998603,0.627956288005,-0.518559954577,-0.37940505384,0.0458496275678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,0.277769473925,0.101220658416,-0.137268533753,-0.0301984246639,0.214094680079,-0.0821969002745,-0.0756562600802,0.0682480855619,-0.0652129161579,,-0.141534207312,0.129950410706,-0.320843538123,,-0.00709990607039,0.2768297287,0.271016525113,0.135665497095,-0.250673571214,,-0.255679158137,,-0.0727894756492,-0.150533265737,-0.0236688733084,-0.0719352441049,-0.19193487848,-0.0436175510782,-0.0110123040681,0.260149838816,0.252569690526,,-0.0783186787392,-0.248182118097,0.0500006296014,0.274634602953,,0.129175060176,,0.291864815556,-0.346460806053,0.215216097338,-0.0261436838965,0.0420113514491,0.123298781764,0.189169321255,0.323694443601,0.249611882255,0.0204369351332,-0.383525771525,0.0205149405464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,-0.0356472983131,0.0088313320249,-0.229538141838,-0.0583686480661,0.107849711059,0.0676232154739,-0.283227690342,-0.244623788872,-0.354642534322,,-0.219346662314,-0.113854558617,-0.389226492544,,0.0778509779743,0.462422929075,0.238551865166,0.227372402035,-0.160947325468,,-0.360965092544,,0.0846108843157,-0.390356450303,0.0309585974048,-0.117306241,0.0363513811669,0.0846716875236,-0.011052395105,0.109313141122,0.333253823849,,-0.199830812608,-0.202876088141,-0.0132546083663,-0.0539334455019,,-0.0629908494337,,0.370757524251,-0.368061813091,0.160080193777,0.0626812724881,0.408613357353,0.526384189155,0.240312838211,0.375173379387,0.460974102487,-0.370145618074,-0.0684665657145,0.00385989964462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,-0.0320291835931,0.229555556254,-0.177695446536,0.130810767875,0.0387035708509,0.304146718522,0.0531309724563,0.161023494749,-0.173158506033,,0.103660133205,0.215203685875,-0.311238895396,,0.113142924208,0.112658346148,0.013031211552,0.0386961659314,-0.418218878147,,-0.311305558212,,0.191435782834,-0.0593206076093,-0.0963161317583,-0.211191879456,-0.0364918740794,-0.160612647836,0.121799241232,0.403520630021,0.210743071322,,-0.155303351196,-0.156470949646,-0.0388771364103,-0.0471278601742,,0.0886787952959,,0.441444829248,-0.161794407207,0.169163498804,0.169112742942,-0.218126929958,0.296798550737,-0.0792484694721,0.442958321919,0.130044339361,-0.19529896198,-0.358881735354,0.0181570684021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,0.0364824269202,0.116445539258,-0.040205561514,-0.112253995669,0.0661097582718,-0.0947658837305,-0.133863740427,-0.098153981829,0.02660532859,,-0.15539280675,0.0822876000969,-0.420727423777,,-0.0567503926322,0.243455297089,0.319506209531,0.30896682132,-0.219654385247,,-0.405389987237,,0.08956881406,0.172090754326,-0.0960760962066,-0.122453620926,-0.0368060698675,0.00172025910568,-0.00614794264784,0.290106979888,0.192509876643,,-0.171140575994,-0.394562639826,-0.0953333479581,0.149646939521,,0.00673741127753,,0.301740838738,-0.43725739601,0.103133580231,0.0881277567532,0.16502800685,0.443254876611,0.0455510029215,0.320639653939,0.629323439605,-0.269262099854,-0.507411060116,0.0075681433332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,-0.107168304865,0.249980929545,-0.266832709289,-0.254879197897,0.114390860916,-0.118579026227,-0.365432718484,-0.139020788525,-0.0725897379015,,0.00330994905106,-0.078932219113,-0.0856498017971,,-0.00497361882783,0.341527050354,0.455874465187,-0.0527092219077,-0.00699912548698,,-0.307123450572,,0.0472098983528,-0.0369870305096,-0.0193279673879,-0.250398315943,-0.099812712814,0.0321555277524,-0.0254938421564,0.523722983943,0.255863949448,,-0.175941853321,-0.260689228765,-0.250822991018,0.15545841481,,0.0661812915997,,0.371504139405,-0.306033677938,-0.020037543435,0.196978440038,0.134536628163,0.205790900422,0.0946926217394,0.184163914901,0.554801058608,-0.309322363421,-0.405222062187,-0.000763639198938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,0.0825410611965,0.258858862927,-0.236201409788,-0.0238880491713,0.0494057856719,-0.387470764046,-0.203065432546,-0.142196393003,0.143238164288,,-0.243749551914,-0.373226686394,-0.356537759168,,-0.0707620383584,0.451564521519,0.198349469023,0.180644108226,-0.279875645883,,-0.358481121733,,-0.046808110495,-0.281114318028,-0.00143302259536,-0.228108752559,-0.0415168493399,0.0985891925882,0.013482655298,0.322034845242,0.200073280431,,-0.163453373173,-0.330042196729,-0.253161968673,0.203947218957,,-0.155336838586,,0.175521258204,-0.238943124355,0.149765310214,0.25935068791,0.0399853925626,0.277560321628,0.056543869498,0.448981882938,0.18394856443,-0.450508325716,-0.28195986309,-0.0314757009905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,0.0927897879784,-0.0365085139878,-0.130682586995,-0.0962409249906,0.0913540171361,0.0881532890543,-0.252550179445,-0.0849997759618,0.128472991424,,-0.0352257434855,0.334700754467,-0.377469790455,,-0.15163806921,0.309247057137,-0.0107368613771,0.271106119721,-0.3134611969,,-0.129213290271,,0.0533774627263,-0.163309597544,0.134304313929,-0.125745413153,0.00816730155296,0.0291090313425,0.050205126215,0.0754850376788,0.0863244081581,,-0.00759180682695,-0.0947006203202,-0.404398746141,0.423419397941,,-0.0398199833419,,0.153689371,-0.227186269358,0.0634311217529,0.0739935340558,0.0686976817055,-0.0944690565736,0.134890000659,0.35424590967,0.521048271564,-0.283414336397,-0.502309160067,-0.000359533393859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,0.0584000779005,0.0135501443758,-0.0310790183987,0.0644743230376,-0.0255756989223,-0.0665836791267,-0.16309397204,-0.0854878019528,-0.0174559157144,,0.0339912617863,0.0299082693083,-0.213395026431,,0.193194514895,0.280945683791,0.164665172244,0.0859479938359,-0.289088974114,,-0.346105476324,,0.080849249705,-0.14107620093,-0.111275881256,-0.0276039923011,0.0450326712536,0.272606922217,0.147644991404,0.206631375712,0.0902339025503,,-0.239107415867,-0.0718396218145,-0.148075636284,0.11375849905,,-0.31372082675,,0.250182376244,-0.197953124821,0.136155003708,0.128403381472,0.223885028359,0.353639480137,0.131032980754,0.209687252009,0.32113413747,-0.215941793516,-0.205705773434,0.0168788107726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,0.0826195961877,-0.0218964410179,0.0036599264162,0.0482248366415,-0.0779353251766,-0.0143599884843,-0.125702732692,0.17696560887,-0.145044766705,,-0.105767464549,-0.0224974401961,-0.328646482434,,0.0531702184893,0.127246859769,0.192547331703,0.110517916525,-0.124875244426,,-0.426522250619,,-0.0328482758279,-0.28135714176,0.0920754042958,-0.176869483731,-0.292144278074,0.0749740353577,0.207625450281,0.176263138273,0.365971681095,,-0.361756724667,-0.120713930778,-0.247203638618,0.115140222686,,0.052319676507,,0.302508263602,-0.250324500923,0.180314704582,0.16073999419,0.166368463336,0.184099100494,-0.151023191652,0.496785173398,0.101844529331,-0.286959178281,-0.0813624168447,-0.00474020384712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,-0.149776052942,0.092382785841,-0.152295397287,-0.189674030042,0.345475909126,-0.159335462663,-0.251055763425,-0.0162154143563,-0.231486672723,,-0.252248206062,0.0874847592836,-0.273317277331,,0.121835238846,0.0276498833322,0.214429476594,0.0580464555109,-0.233394707249,,-0.373862966152,,-0.171270214886,-0.0602151065773,0.00609828514753,-0.296167535237,-0.206024217821,-0.0564292064662,0.0660102795548,0.10150679213,0.161736588657,,-0.0829762505176,-0.419618698432,-0.369812969942,-0.134539575664,,-0.0338271729725,,0.108166241138,-0.3327329003,0.0820603804729,0.269245930348,0.390171460992,0.370545112854,-0.107611416665,0.37721638426,0.336140002865,-0.121998137162,-0.0871937953242,-0.0359738879359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
